url,status
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.32.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.32.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.32.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.98.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.98.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.98.csv,OK
https://www.datenportal.bmbf.de/portal/de/bild-3.pdf,OK
https://www.datenportal.bmbf.de/portal/de/bild-55.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.2.3.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.2.3.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.2.3.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.2.3.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.14.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.14.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.14.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-1.1.14.html,OK
https://www.datenportal.bmbf.de/portal/de/bild-29.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.41.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.41.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.3.41.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.87.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.87.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.5.87.html,OK
https://www.datenportal.bmbf.de/portal/de/bild-38.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.31.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.31.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.31.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.31.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.27.pdf,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.27.csv,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.27.html,OK
https://www.datenportal.bmbf.de/portal/Tabelle-0.27.xls,OK
https://www.datenportal.bmbf.de/portal/Tabelle-2.4.34.html,OK
